id,__typename,createdAt,deviceID,eventStatus,owner,timestamp,updatedAt,userID
jkl4b9d8-dbf4-44fa-b3f8-c01dd3ce2i82,DeviceTimeStamp,2023-10-15T07:00:00.001Z,111j6h66-938q-278r-8e24-4t99e27q8371,FALSE,fat06b84-ceb1-4f65-8407-13cd12663818::fat06b84-ceb1-4f65-8407-13cd12663818,2023-10-15T07:00:00.001Z,2023-10-15T07:00:00.001Z,fat06b84-ceb1-4f65-8407-13cd12663818
jkl4b9d8-dbf4-44fa-b3f8-c01dd3ce2i83,DeviceTimeStamp,2023-10-15T23:10:00.001Z,111j6h66-938q-278r-8e24-4t99e27q8371,TRUE,fat06b84-ceb1-4f65-8407-13cd12663818::fat06b84-ceb1-4f65-8407-13cd12663818,2023-10-15T23:10:00.001Z,2023-10-15T23:10:00.001Z,fat06b84-ceb1-4f65-8407-13cd12663818
jkl4b9d8-dbf4-44fa-b3f8-c01dd3ce2j08,DeviceTimeStamp,2023-10-16T07:00:00.001Z,111j6h66-938q-278r-8e24-4t99e27q8371,FALSE,fat06b84-ceb1-4f65-8407-13cd12663818::fat06b84-ceb1-4f65-8407-13cd12663818,2023-10-16T07:00:00.001Z,2023-10-16T07:00:00.001Z,fat06b84-ceb1-4f65-8407-13cd12663818
jkl4b9d8-dbf4-44fa-b3f8-c01dd3ce2j09,DeviceTimeStamp,2023-10-16T23:00:00.001Z,111j6h66-938q-278r-8e24-4t99e27q8371,TRUE,fat06b84-ceb1-4f65-8407-13cd12663818::fat06b84-ceb1-4f65-8407-13cd12663818,2023-10-16T23:00:00.001Z,2023-10-16T23:00:00.001Z,fat06b84-ceb1-4f65-8407-13cd12663818
jkl4b9d8-dbf4-44fa-b3f8-c01dd3ce2j33,DeviceTimeStamp,2023-10-17T07:15:00.001Z,111j6h66-938q-278r-8e24-4t99e27q8371,FALSE,fat06b84-ceb1-4f65-8407-13cd12663818::fat06b84-ceb1-4f65-8407-13cd12663818,2023-10-17T07:15:00.001Z,2023-10-17T07:15:00.001Z,fat06b84-ceb1-4f65-8407-13cd12663818
jkl4b9d8-dbf4-44fa-b3f8-c01dd3ce2j42,DeviceTimeStamp,2023-10-17T23:02:00.001Z,111j6h66-938q-278r-8e24-4t99e27q8371,TRUE,fat06b84-ceb1-4f65-8407-13cd12663818::fat06b84-ceb1-4f65-8407-13cd12663818,2023-10-17T23:02:00.001Z,2023-10-17T23:02:00.001Z,fat06b84-ceb1-4f65-8407-13cd12663818
jkl4b9d8-dbf4-44fa-b3f8-c01dd3ce2j43,DeviceTimeStamp,2023-10-18T07:15:00.001Z,111j6h66-938q-278r-8e24-4t99e27q8371,FALSE,fat06b84-ceb1-4f65-8407-13cd12663818::fat06b84-ceb1-4f65-8407-13cd12663818,2023-10-18T07:15:00.001Z,2023-10-18T07:15:00.001Z,fat06b84-ceb1-4f65-8407-13cd12663818
jkl4b9d8-dbf4-44fa-b3f8-c01dd3ce2j67,DeviceTimeStamp,2023-10-18T23:00:00.001Z,111j6h66-938q-278r-8e24-4t99e27q8371,TRUE,fat06b84-ceb1-4f65-8407-13cd12663818::fat06b84-ceb1-4f65-8407-13cd12663818,2023-10-18T23:00:00.001Z,2023-10-18T23:00:00.001Z,fat06b84-ceb1-4f65-8407-13cd12663818
jkl4b9d8-dbf4-44fa-b3f8-c01dd3ce2j68,DeviceTimeStamp,2023-10-19T07:00:00.001Z,111j6h66-938q-278r-8e24-4t99e27q8371,FALSE,fat06b84-ceb1-4f65-8407-13cd12663818::fat06b84-ceb1-4f65-8407-13cd12663818,2023-10-19T07:00:00.001Z,2023-10-19T07:00:00.001Z,fat06b84-ceb1-4f65-8407-13cd12663818
jkl4b9d8-dbf4-44fa-b3f8-c01dd3ce2j92,DeviceTimeStamp,2023-10-19T23:01:00.001Z,111j6h66-938q-278r-8e24-4t99e27q8371,TRUE,fat06b84-ceb1-4f65-8407-13cd12663818::fat06b84-ceb1-4f65-8407-13cd12663818,2023-10-19T23:01:00.001Z,2023-10-19T23:01:00.001Z,fat06b84-ceb1-4f65-8407-13cd12663818
jkl4b9d8-dbf4-44fa-b3f8-c01dd3ce2k01,DeviceTimeStamp,2023-10-20T07:02:00.001Z,111j6h66-938q-278r-8e24-4t99e27q8371,FALSE,fat06b84-ceb1-4f65-8407-13cd12663818::fat06b84-ceb1-4f65-8407-13cd12663818,2023-10-20T07:02:00.001Z,2023-10-20T07:02:00.001Z,fat06b84-ceb1-4f65-8407-13cd12663818
mnoa30ba-728c-4fca-844e-1b6aaae6a376,DeviceTimeStamp,2023-09-10T23:00:00.001Z,6y2e0q34-992e-901d-2r24-4t99e27q9789,TRUE,b3f06b84-ceb1-4f65-8407-13cd12663818::b3f06b84-ceb1-4f65-8407-13cd12663818,2023-09-10T23:00:00.001Z,2023-09-10T23:00:00.001Z,aye06b84-ceb1-4f65-8407-13cd12663818
defa30ba-728c-4fca-844e-1b6aaae6a37e,DeviceTimeStamp,2023-09-11T07:01:00.001Z,6y2e0q34-992e-901d-2r24-4t99e27q9789,FALSE,b3f06b84-ceb1-4f65-8407-13cd12663818::b3f06b84-ceb1-4f65-8407-13cd12663818,2023-09-11T07:01:00.001Z,2023-09-11T07:01:00.001Z,aye06b84-ceb1-4f65-8407-13cd12663818
ghi590a7-2fac-44f4-8d12-2a2676b586af,DeviceTimeStamp,2023-09-11T23:12:00.001Z,6y2e0q34-992e-901d-2r24-4t99e27q9789,TRUE,b3f06b84-ceb1-4f65-8407-13cd12663818::b3f06b84-ceb1-4f65-8407-13cd12663818,2023-09-11T23:12:00.001Z,2023-09-11T23:12:00.001Z,aye06b84-ceb1-4f65-8407-13cd12663818
pqr4b9d8-dbf4-44fa-b3f8-c01dd3ce2a74,DeviceTimeStamp,2023-09-12T07:02:00.001Z,6y2e0q34-992e-901d-2r24-4t99e27q9789,FALSE,b3f06b84-ceb1-4f65-8407-13cd12663818::b3f06b84-ceb1-4f65-8407-13cd12663818,2023-09-12T07:02:00.001Z,2023-09-12T07:02:00.001Z,aye06b84-ceb1-4f65-8407-13cd12663818
def6d759-1240-4d42-ab68-827b9bf22acd,DeviceTimeStamp,2023-09-12T23:13:00.001Z,6y2e0q34-992e-901d-2r24-4t99e27q9789,TRUE,b3f06b84-ceb1-4f65-8407-13cd12663818::b3f06b84-ceb1-4f65-8407-13cd12663818,2023-09-12T23:13:00.001Z,2023-09-12T23:13:00.001Z,aye06b84-ceb1-4f65-8407-13cd12663818
ghi30ba-728c-4fca-844e-1b6aaae6a376,DeviceTimeStamp,2023-09-13T07:02:00.101Z,6y2e0q34-992e-901d-2r24-4t99e27q9789,FALSE,b3f06b84-ceb1-4f65-8407-13cd12663818::b3f06b84-ceb1-4f65-8407-13cd12663818,2023-09-13T07:02:00.101Z,2023-09-13T07:02:00.101Z,aye06b84-ceb1-4f65-8407-13cd12663818
mno30ba-728c-4fca-844e-1b6aaae6a376,DeviceTimeStamp,2023-09-13T21:03:00.001Z,6y2e0q34-992e-901d-2r24-4t99e27q9789,TRUE,b3f06b84-ceb1-4f65-8407-13cd12663818::b3f06b84-ceb1-4f65-8407-13cd12663818,2023-09-13T21:03:00.001Z,2023-09-13T21:03:00.001Z,aye06b84-ceb1-4f65-8407-13cd12663818
jkl4b9d8-dbf4-44fa-b3f8-c01dd3ce2a76,DeviceTimeStamp,2023-09-14T07:10:00.001Z,6y2e0q34-992e-901d-2r24-4t99e27q9789,FALSE,b3f06b84-ceb1-4f65-8407-13cd12663818::b3f06b84-ceb1-4f65-8407-13cd12663818,2023-09-14T07:10:00.001Z,2023-09-14T07:10:00.001Z,aye06b84-ceb1-4f65-8407-13cd12663818
jkl4b9d8-dbf4-44fa-b3f8-c01dd3ce2a80,DeviceTimeStamp,2023-09-14T22:17:01.001Z,6y2e0q34-992e-901d-2r24-4t99e27q9789,TRUE,b3f06b84-ceb1-4f65-8407-13cd12663818::b3f06b84-ceb1-4f65-8407-13cd12663818,2023-09-14T22:17:01.001Z,2023-09-14T22:17:01.001Z,aye06b84-ceb1-4f65-8407-13cd12663818
jkl4b9d8-dbf4-44fa-b3f8-c01dd3ce2a86,DeviceTimeStamp,2023-09-15T07:00:00.001Z,6y2e0q34-992e-901d-2r24-4t99e27q9789,FALSE,b3f06b84-ceb1-4f65-8407-13cd12663818::b3f06b84-ceb1-4f65-8407-13cd12663818,2023-09-15T07:00:00.001Z,2023-09-15T07:00:00.001Z,aye06b84-ceb1-4f65-8407-13cd12663818
jkl4b9d8-dbf4-44fa-b3f8-c01dd3ce2a91,DeviceTimeStamp,2023-09-15T23:20:00.001Z,6y2e0q34-992e-901d-2r24-4t99e27q9789,TRUE,b3f06b84-ceb1-4f65-8407-13cd12663818::b3f06b84-ceb1-4f65-8407-13cd12663818,2023-09-15T23:20:00.001Z,2023-09-15T23:20:00.001Z,aye06b84-ceb1-4f65-8407-13cd12663818
jkl4b9d8-dbf4-44fa-b3f8-c01dd3ce2a94,DeviceTimeStamp,2023-09-16T07:03:00.001Z,6y2e0q34-992e-901d-2r24-4t99e27q9789,FALSE,b3f06b84-ceb1-4f65-8407-13cd12663818::b3f06b84-ceb1-4f65-8407-13cd12663818,2023-09-16T07:03:00.001Z,2023-09-16T07:03:00.001Z,aye06b84-ceb1-4f65-8407-13cd12663818
jkl4b9d8-dbf4-44fa-b3f8-c01dd3ce2a99,DeviceTimeStamp,2023-09-16T23:47:00.001Z,6y2e0q34-992e-901d-2r24-4t99e27q9789,TRUE,b3f06b84-ceb1-4f65-8407-13cd12663818::b3f06b84-ceb1-4f65-8407-13cd12663818,2023-09-16T23:47:00.001Z,2023-09-16T23:47:00.001Z,aye06b84-ceb1-4f65-8407-13cd12663818
jkl4b9d8-dbf4-44fa-b3f8-c01dd3ce2b07,DeviceTimeStamp,2023-09-17T05:01:01.001Z,6y2e0q34-992e-901d-2r24-4t99e27q9789,FALSE,b3f06b84-ceb1-4f65-8407-13cd12663818::b3f06b84-ceb1-4f65-8407-13cd12663818,2023-09-17T05:01:01.001Z,2023-09-17T05:01:01.001Z,aye06b84-ceb1-4f65-8407-13cd12663818
jkl4b9d8-dbf4-44fa-b3f8-c01dd3ce2b13,DeviceTimeStamp,2023-09-17T23:02:00.001Z,6y2e0q34-992e-901d-2r24-4t99e27q9789,TRUE,b3f06b84-ceb1-4f65-8407-13cd12663818::b3f06b84-ceb1-4f65-8407-13cd12663818,2023-09-17T23:02:00.001Z,2023-09-17T23:02:00.001Z,aye06b84-ceb1-4f65-8407-13cd12663818
jkl4b9d8-dbf4-44fa-b3f8-c01dd3ce2b19,DeviceTimeStamp,2023-09-18T07:02:00.001Z,6y2e0q34-992e-901d-2r24-4t99e27q9789,FALSE,b3f06b84-ceb1-4f65-8407-13cd12663818::b3f06b84-ceb1-4f65-8407-13cd12663818,2023-09-18T07:02:00.001Z,2023-09-18T07:02:00.001Z,aye06b84-ceb1-4f65-8407-13cd12663818
jkl4b9d8-dbf4-44fa-b3f8-c01dd3ce2b22,DeviceTimeStamp,2023-09-18T21:10:00.001Z,6y2e0q34-992e-901d-2r24-4t99e27q9789,TRUE,b3f06b84-ceb1-4f65-8407-13cd12663818::b3f06b84-ceb1-4f65-8407-13cd12663818,2023-09-18T21:10:00.001Z,2023-09-18T21:10:00.001Z,aye06b84-ceb1-4f65-8407-13cd12663818
jkl4b9d8-dbf4-44fa-b3f8-c01dd3ce2b30,DeviceTimeStamp,2023-09-19T07:00:00.001Z,6y2e0q34-992e-901d-2r24-4t99e27q9789,FALSE,b3f06b84-ceb1-4f65-8407-13cd12663818::b3f06b84-ceb1-4f65-8407-13cd12663818,2023-09-19T07:00:00.001Z,2023-09-19T07:00:00.001Z,aye06b84-ceb1-4f65-8407-13cd12663818
jkl4b9d8-dbf4-44fa-b3f8-c01dd3ce2b36,DeviceTimeStamp,2023-09-19T23:12:00.001Z,6y2e0q34-992e-901d-2r24-4t99e27q9789,TRUE,b3f06b84-ceb1-4f65-8407-13cd12663818::b3f06b84-ceb1-4f65-8407-13cd12663818,2023-09-19T23:12:00.001Z,2023-09-19T23:12:00.001Z,aye06b84-ceb1-4f65-8407-13cd12663818
jkl4b9d8-dbf4-44fa-b3f8-c01dd3ce2b43,DeviceTimeStamp,2023-09-20T07:30:00.001Z,6y2e0q34-992e-901d-2r24-4t99e27q9789,FALSE,b3f06b84-ceb1-4f65-8407-13cd12663818::b3f06b84-ceb1-4f65-8407-13cd12663818,2023-09-20T07:30:00.001Z,2023-09-20T07:30:00.001Z,aye06b84-ceb1-4f65-8407-13cd12663818
jkl4b9d8-dbf4-44fa-b3f8-c01dd3ce2b45,DeviceTimeStamp,2023-09-20T23:00:15.001Z,6y2e0q34-992e-901d-2r24-4t99e27q9789,TRUE,b3f06b84-ceb1-4f65-8407-13cd12663818::b3f06b84-ceb1-4f65-8407-13cd12663818,2023-09-20T23:00:15.001Z,2023-09-20T23:00:15.001Z,aye06b84-ceb1-4f65-8407-13cd12663818
jkl4b9d8-dbf4-44fa-b3f8-c01dd3ce2b51,DeviceTimeStamp,2023-09-21T07:18:00.001Z,6y2e0q34-992e-901d-2r24-4t99e27q9789,FALSE,b3f06b84-ceb1-4f65-8407-13cd12663818::b3f06b84-ceb1-4f65-8407-13cd12663818,2023-09-21T07:18:00.001Z,2023-09-21T07:18:00.001Z,aye06b84-ceb1-4f65-8407-13cd12663818
jkl4b9d8-dbf4-44fa-b3f8-c01dd3ce2b57,DeviceTimeStamp,2023-09-21T21:03:10.001Z,6y2e0q34-992e-901d-2r24-4t99e27q9789,TRUE,b3f06b84-ceb1-4f65-8407-13cd12663818::b3f06b84-ceb1-4f65-8407-13cd12663818,2023-09-21T21:03:10.001Z,2023-09-21T21:03:10.001Z,aye06b84-ceb1-4f65-8407-13cd12663818
jkl4b9d8-dbf4-44fa-b3f8-c01dd3ce2b61,DeviceTimeStamp,2023-09-22T07:00:00.001Z,6y2e0q34-992e-901d-2r24-4t99e27q9789,FALSE,b3f06b84-ceb1-4f65-8407-13cd12663818::b3f06b84-ceb1-4f65-8407-13cd12663818,2023-09-22T07:00:00.001Z,2023-09-22T07:00:00.001Z,aye06b84-ceb1-4f65-8407-13cd12663818
jkl4b9d8-dbf4-44fa-b3f8-c01dd3ce2b65,DeviceTimeStamp,2023-09-22T23:59:00.001Z,6y2e0q34-992e-901d-2r24-4t99e27q9789,TRUE,b3f06b84-ceb1-4f65-8407-13cd12663818::b3f06b84-ceb1-4f65-8407-13cd12663818,2023-09-22T23:59:00.001Z,2023-09-22T23:59:00.001Z,aye06b84-ceb1-4f65-8407-13cd12663818
jkl4b9d8-dbf4-44fa-b3f8-c01dd3ce2b73,DeviceTimeStamp,2023-09-23T07:12:12.001Z,6y2e0q34-992e-901d-2r24-4t99e27q9789,FALSE,b3f06b84-ceb1-4f65-8407-13cd12663818::b3f06b84-ceb1-4f65-8407-13cd12663818,2023-09-23T07:12:12.001Z,2023-09-23T07:12:12.001Z,aye06b84-ceb1-4f65-8407-13cd12663818
jkl4b9d8-dbf4-44fa-b3f8-c01dd3ce2b77,DeviceTimeStamp,2023-09-23T22:05:10.001Z,6y2e0q34-992e-901d-2r24-4t99e27q9789,TRUE,b3f06b84-ceb1-4f65-8407-13cd12663818::b3f06b84-ceb1-4f65-8407-13cd12663818,2023-09-23T22:05:10.001Z,2023-09-23T22:05:10.001Z,aye06b84-ceb1-4f65-8407-13cd12663818
jkl4b9d8-dbf4-44fa-b3f8-c01dd3ce2b84,DeviceTimeStamp,2023-09-24T07:00:00.001Z,6y2e0q34-992e-901d-2r24-4t99e27q9789,FALSE,b3f06b84-ceb1-4f65-8407-13cd12663818::b3f06b84-ceb1-4f65-8407-13cd12663818,2023-09-24T07:00:00.001Z,2023-09-24T07:00:00.001Z,aye06b84-ceb1-4f65-8407-13cd12663818
jkl4b9d8-dbf4-44fa-b3f8-c01dd3ce2b87,DeviceTimeStamp,2023-09-24T23:00:00.001Z,6y2e0q34-992e-901d-2r24-4t99e27q9789,TRUE,b3f06b84-ceb1-4f65-8407-13cd12663818::b3f06b84-ceb1-4f65-8407-13cd12663818,2023-09-24T23:00:00.001Z,2023-09-24T23:00:00.001Z,aye06b84-ceb1-4f65-8407-13cd12663818
jkl4b9d8-dbf4-44fa-b3f8-c01dd3ce2b98,DeviceTimeStamp,2023-09-25T07:20:00.001Z,6y2e0q34-992e-901d-2r24-4t99e27q9789,FALSE,b3f06b84-ceb1-4f65-8407-13cd12663818::b3f06b84-ceb1-4f65-8407-13cd12663818,2023-09-25T07:20:00.001Z,2023-09-25T07:20:00.001Z,aye06b84-ceb1-4f65-8407-13cd12663818
jkl4b9d8-dbf4-44fa-b3f8-c01dd3ce2c02,DeviceTimeStamp,2023-09-25T23:55:00.001Z,6y2e0q34-992e-901d-2r24-4t99e27q9789,TRUE,b3f06b84-ceb1-4f65-8407-13cd12663818::b3f06b84-ceb1-4f65-8407-13cd12663818,2023-09-25T23:55:00.001Z,2023-09-25T23:55:00.001Z,aye06b84-ceb1-4f65-8407-13cd12663818
jkl4b9d8-dbf4-44fa-b3f8-c01dd3ce2c14,DeviceTimeStamp,2023-09-26T05:01:00.001Z,6y2e0q34-992e-901d-2r24-4t99e27q9789,FALSE,b3f06b84-ceb1-4f65-8407-13cd12663818::b3f06b84-ceb1-4f65-8407-13cd12663818,2023-09-26T05:01:00.001Z,2023-09-26T05:01:00.001Z,aye06b84-ceb1-4f65-8407-13cd12663818
jkl4b9d8-dbf4-44fa-b3f8-c01dd3ce2c18,DeviceTimeStamp,2023-09-26T23:20:00.001Z,6y2e0q34-992e-901d-2r24-4t99e27q9789,TRUE,b3f06b84-ceb1-4f65-8407-13cd12663818::b3f06b84-ceb1-4f65-8407-13cd12663818,2023-09-26T23:20:00.001Z,2023-09-26T23:20:00.001Z,aye06b84-ceb1-4f65-8407-13cd12663818
jkl4b9d8-dbf4-44fa-b3f8-c01dd3ce2c30,DeviceTimeStamp,2023-09-27T07:00:00.001Z,6y2e0q34-992e-901d-2r24-4t99e27q9789,FALSE,b3f06b84-ceb1-4f65-8407-13cd12663818::b3f06b84-ceb1-4f65-8407-13cd12663818,2023-09-27T07:00:00.001Z,2023-09-27T07:00:00.001Z,aye06b84-ceb1-4f65-8407-13cd12663818
jkl4b9d8-dbf4-44fa-b3f8-c01dd3ce2c35,DeviceTimeStamp,2023-09-27T23:07:00.001Z,6y2e0q34-992e-901d-2r24-4t99e27q9789,TRUE,b3f06b84-ceb1-4f65-8407-13cd12663818::b3f06b84-ceb1-4f65-8407-13cd12663818,2023-09-27T23:07:00.001Z,2023-09-27T23:07:00.001Z,aye06b84-ceb1-4f65-8407-13cd12663818
jkl4b9d8-dbf4-44fa-b3f8-c01dd3ce2c41,DeviceTimeStamp,2023-09-28T07:02:00.001Z,6y2e0q34-992e-901d-2r24-4t99e27q9789,FALSE,b3f06b84-ceb1-4f65-8407-13cd12663818::b3f06b84-ceb1-4f65-8407-13cd12663818,2023-09-28T07:02:00.001Z,2023-09-28T07:02:00.001Z,aye06b84-ceb1-4f65-8407-13cd12663818
jkl4b9d8-dbf4-44fa-b3f8-c01dd3ce2c47,DeviceTimeStamp,2023-09-28T23:07:00.001Z,6y2e0q34-992e-901d-2r24-4t99e27q9789,TRUE,b3f06b84-ceb1-4f65-8407-13cd12663818::b3f06b84-ceb1-4f65-8407-13cd12663818,2023-09-28T23:07:00.001Z,2023-09-28T23:07:00.001Z,aye06b84-ceb1-4f65-8407-13cd12663818
jkl4b9d8-dbf4-44fa-b3f8-c01dd3ce2c53,DeviceTimeStamp,2023-09-29T07:00:00.001Z,6y2e0q34-992e-901d-2r24-4t99e27q9789,FALSE,b3f06b84-ceb1-4f65-8407-13cd12663818::b3f06b84-ceb1-4f65-8407-13cd12663818,2023-09-29T07:00:00.001Z,2023-09-29T07:00:00.001Z,aye06b84-ceb1-4f65-8407-13cd12663818
jkl4b9d8-dbf4-44fa-b3f8-c01dd3ce2c58,DeviceTimeStamp,2023-09-29T23:08:00.001Z,6y2e0q34-992e-901d-2r24-4t99e27q9789,TRUE,b3f06b84-ceb1-4f65-8407-13cd12663818::b3f06b84-ceb1-4f65-8407-13cd12663818,2023-09-29T23:08:00.001Z,2023-09-29T23:08:00.001Z,aye06b84-ceb1-4f65-8407-13cd12663818
jkl4b9d8-dbf4-44fa-b3f8-c01dd3ce2c65,DeviceTimeStamp,2023-09-30T07:01:00.001Z,6y2e0q34-992e-901d-2r24-4t99e27q9789,FALSE,b3f06b84-ceb1-4f65-8407-13cd12663818::b3f06b84-ceb1-4f65-8407-13cd12663818,2023-09-30T07:01:00.001Z,2023-09-30T07:01:00.001Z,aye06b84-ceb1-4f65-8407-13cd12663818
jkl4b9d8-dbf4-44fa-b3f8-c01dd3ce2c75,DeviceTimeStamp,2023-09-30T23:00:00.001Z,6y2e0q34-992e-901d-2r24-4t99e27q9789,TRUE,b3f06b84-ceb1-4f65-8407-13cd12663818::b3f06b84-ceb1-4f65-8407-13cd12663818,2023-09-30T23:00:00.001Z,2023-09-30T23:00:00.001Z,aye06b84-ceb1-4f65-8407-13cd12663818
jkl4b9d8-dbf4-44fa-b3f8-c01dd3ce2d04,DeviceTimeStamp,2023-10-01T23:00:00.001Z,6y2e0q34-992e-901d-2r24-4t99e27q9789,TRUE,b3f06b84-ceb1-4f65-8407-13cd12663818::b3f06b84-ceb1-4f65-8407-13cd12663818,2023-10-01T23:00:00.001Z,2023-10-01T23:00:00.001Z,aye06b84-ceb1-4f65-8407-13cd12663818
jkl4b9d8-dbf4-44fa-b3f8-c01dd3ce2d10,DeviceTimeStamp,2023-10-02T07:00:00.001Z,6y2e0q34-992e-901d-2r24-4t99e27q9789,FALSE,b3f06b84-ceb1-4f65-8407-13cd12663818::b3f06b84-ceb1-4f65-8407-13cd12663818,2023-10-02T07:00:00.001Z,2023-10-02T07:00:00.001Z,aye06b84-ceb1-4f65-8407-13cd12663818
jkl4b9d8-dbf4-44fa-b3f8-c01dd3ce2d18,DeviceTimeStamp,2023-10-02T23:00:00.001Z,6y2e0q34-992e-901d-2r24-4t99e27q9789,TRUE,b3f06b84-ceb1-4f65-8407-13cd12663818::b3f06b84-ceb1-4f65-8407-13cd12663818,2023-10-02T23:00:00.001Z,2023-10-02T23:00:00.001Z,aye06b84-ceb1-4f65-8407-13cd12663818
jkl4b9d8-dbf4-44fa-b3f8-c01dd3ce2d26,DeviceTimeStamp,2023-10-03T06:47:00.001Z,6y2e0q34-992e-901d-2r24-4t99e27q9789,FALSE,b3f06b84-ceb1-4f65-8407-13cd12663818::b3f06b84-ceb1-4f65-8407-13cd12663818,2023-10-03T06:47:00.001Z,2023-10-03T06:47:00.001Z,aye06b84-ceb1-4f65-8407-13cd12663818
jkl4b9d8-dbf4-44fa-b3f8-c01dd3ce2d38,DeviceTimeStamp,2023-10-03T23:12:00.001Z,6y2e0q34-992e-901d-2r24-4t99e27q9789,TRUE,b3f06b84-ceb1-4f65-8407-13cd12663818::b3f06b84-ceb1-4f65-8407-13cd12663818,2023-10-03T23:12:00.001Z,2023-10-03T23:12:00.001Z,aye06b84-ceb1-4f65-8407-13cd12663818
jkl4b9d8-dbf4-44fa-b3f8-c01dd3ce2d50,DeviceTimeStamp,2023-10-04T07:08:00.001Z,6y2e0q34-992e-901d-2r24-4t99e27q9789,FALSE,b3f06b84-ceb1-4f65-8407-13cd12663818::b3f06b84-ceb1-4f65-8407-13cd12663818,2023-10-04T07:08:00.001Z,2023-10-04T07:08:00.001Z,aye06b84-ceb1-4f65-8407-13cd12663818
jkl4b9d8-dbf4-44fa-b3f8-c01dd3ce2d59,DeviceTimeStamp,2023-10-04T22:13:00.001Z,6y2e0q34-992e-901d-2r24-4t99e27q9789,TRUE,b3f06b84-ceb1-4f65-8407-13cd12663818::b3f06b84-ceb1-4f65-8407-13cd12663818,2023-10-04T22:13:00.001Z,2023-10-04T22:13:00.001Z,aye06b84-ceb1-4f65-8407-13cd12663818
jkl4b9d8-dbf4-44fa-b3f8-c01dd3ce2d67,DeviceTimeStamp,2023-10-05T07:09:00.001Z,6y2e0q34-992e-901d-2r24-4t99e27q9789,FALSE,b3f06b84-ceb1-4f65-8407-13cd12663818::b3f06b84-ceb1-4f65-8407-13cd12663818,2023-10-05T07:09:00.001Z,2023-10-05T07:09:00.001Z,aye06b84-ceb1-4f65-8407-13cd12663818
jkl4b9d8-dbf4-44fa-b3f8-c01dd3ce2d77,DeviceTimeStamp,2023-10-05T23:15:00.001Z,6y2e0q34-992e-901d-2r24-4t99e27q9789,TRUE,b3f06b84-ceb1-4f65-8407-13cd12663818::b3f06b84-ceb1-4f65-8407-13cd12663818,2023-10-05T23:15:00.001Z,2023-10-05T23:15:00.001Z,aye06b84-ceb1-4f65-8407-13cd12663818
jkl4b9d8-dbf4-44fa-b3f8-c01dd3ce2d84,DeviceTimeStamp,2023-10-06T06:10:00.001Z,6y2e0q34-992e-901d-2r24-4t99e27q9789,FALSE,b3f06b84-ceb1-4f65-8407-13cd12663818::b3f06b84-ceb1-4f65-8407-13cd12663818,2023-10-06T06:10:00.001Z,2023-10-06T06:10:00.001Z,aye06b84-ceb1-4f65-8407-13cd12663818
jkl4b9d8-dbf4-44fa-b3f8-c01dd3ce2d91,DeviceTimeStamp,2023-10-06T23:00:00.001Z,6y2e0q34-992e-901d-2r24-4t99e27q9789,TRUE,b3f06b84-ceb1-4f65-8407-13cd12663818::b3f06b84-ceb1-4f65-8407-13cd12663818,2023-10-06T23:00:00.001Z,2023-10-06T23:00:00.001Z,aye06b84-ceb1-4f65-8407-13cd12663818
jkl4b9d8-dbf4-44fa-b3f8-c01dd3ce2e02,DeviceTimeStamp,2023-10-07T07:00:00.001Z,6y2e0q34-992e-901d-2r24-4t99e27q9789,FALSE,b3f06b84-ceb1-4f65-8407-13cd12663818::b3f06b84-ceb1-4f65-8407-13cd12663818,2023-10-07T07:00:00.001Z,2023-10-07T07:00:00.001Z,aye06b84-ceb1-4f65-8407-13cd12663818
jkl4b9d8-dbf4-44fa-b3f8-c01dd3ce2e10,DeviceTimeStamp,2023-10-07T22:00:00.001Z,6y2e0q34-992e-901d-2r24-4t99e27q9789,TRUE,b3f06b84-ceb1-4f65-8407-13cd12663818::b3f06b84-ceb1-4f65-8407-13cd12663818,2023-10-07T22:00:00.001Z,2023-10-07T22:00:00.001Z,aye06b84-ceb1-4f65-8407-13cd12663818
jkl4b9d8-dbf4-44fa-b3f8-c01dd3ce2e16,DeviceTimeStamp,2023-10-08T07:10:00.001Z,6y2e0q34-992e-901d-2r24-4t99e27q9789,FALSE,b3f06b84-ceb1-4f65-8407-13cd12663818::b3f06b84-ceb1-4f65-8407-13cd12663818,2023-10-08T07:10:00.001Z,2023-10-08T07:10:00.001Z,aye06b84-ceb1-4f65-8407-13cd12663818
jkl4b9d8-dbf4-44fa-b3f8-c01dd3ce2e26,DeviceTimeStamp,2023-10-08T23:00:00.001Z,6y2e0q34-992e-901d-2r24-4t99e27q9789,TRUE,b3f06b84-ceb1-4f65-8407-13cd12663818::b3f06b84-ceb1-4f65-8407-13cd12663818,2023-10-08T23:00:00.001Z,2023-10-08T23:00:00.001Z,aye06b84-ceb1-4f65-8407-13cd12663818
jkl4b9d8-dbf4-44fa-b3f8-c01dd3ce2e33,DeviceTimeStamp,2023-10-09T06:01:00.001Z,6y2e0q34-992e-901d-2r24-4t99e27q9789,FALSE,b3f06b84-ceb1-4f65-8407-13cd12663818::b3f06b84-ceb1-4f65-8407-13cd12663818,2023-10-09T06:01:00.001Z,2023-10-09T06:01:00.001Z,aye06b84-ceb1-4f65-8407-13cd12663818
